% 1. Training data set for poor performence

@RELATION poor_perf

@ATTRIBUTE ctr real
@ATTRIBUTE cpc real
@ATTRIBUTE install_per_click real
@ATTRIBUTE uv_per_click real
@ATTRIBUTE add_per_click real
@ATTRIBUTE wishlist_per_click real
@ATTRIBUTE order_per_click real
@ATTRIBUTE 'Class' {yes,no}

@data
0.03912326,0.05240964,0.01204819,0.8253012,0.05839416,0.02189781,0.04379562,no
0.03580103,0.02566372,0.05014749,0.58702065,0.01507538,0.00502513,0.02512563,no
0.09390496,0.00957096,0.0660066,0.22112211,0.06467662,0.03482587,0,yes
0.01385085,0.04915254,0.0960452,0.13559322,0.125,0.08333333,0.04166667,yes
0.03414322,0.03258427,0.03370787,0.38576779,0,0,0.0776699,no
0.01915423,0.05649351,0.05194805,0.36363636,0.05357143,0.01785714,0,yes
0.06662483,0.01364207,0.05808477,0.22135008,0.0070922,0,0.04255319,no
0.04260748,0.02601796,0.04790419,0.50898204,0.04705882,0.02352941,0.03529412,yes
0.03039139,0.03206642,0.08118081,0.21771218,0,0,0,yes
0.04967143,0.03381323,0.01945525,0.45914397,0.05084746,0,0.02542373,yes
0.07791058,0.049375,0.04545455,0.52840909,0.03225806,0,0,yes
0.10393943,0.0107284,0.05061728,0.32098765,0.01153846,0.02307692,0.03076923,no
0.04565675,0.0445641,0.08717949,0.36410256,0.02816901,0,0.01408451,yes
0.03708407,0.02976027,0.15068493,0.28082192,0.02439024,0.07317073,0.02439024,yes
0.08076839,0.02345946,0.02972973,0.37837838,0.05,0,0.02857143,no
0.05917996,0.02962457,0.01365188,1.03754266,0.03947368,0.03618421,0.03289474,no
0.03920642,0.10457831,0.14457831,0.74698795,0.09677419,0,0.01612903,no
0.06118061,0.02773163,0.03514377,0.69648562,0.02752294,0.03669725,0.06422018,no
0.06457565,0.01653333,0.07238095,0.26666667,0.02142857,0,0.02142857,no
0.10844873,0.01245337,0.02725968,0.31707317,0.03167421,0.00452489,0.02714932,no
0.03911359,0.02687307,0.11455108,0.90712074,0.08191126,0.08532423,0.04778157,no
0.04681504,0.04743169,0.01639344,0.26775956,0.02040816,0.04081633,0.06122449,no
0.03137923,0.02242894,0.02583979,0.25064599,0,0,0.07216495,no
0.03968107,0.04056075,0.12616822,0.3271028,0.01428571,0,0,yes
0.05761317,0.01548214,0.07857143,0.31071429,0.01724138,0.01724138,0.06321839,no
0.02761104,0.0753913,0,0.60869565,0.04285714,0.01428571,0.02857143,no
0.08810573,0.01353125,0.034375,0.3703125,0.01687764,0.01265823,0.05485232,no
0.02317391,0.02632219,0.04559271,0.28571429,0,0.0106383,0.0212766,yes
0.05237336,0.02028103,0.09836066,0.33489461,0.02097902,0.02797203,0.02797203,no
0.04166667,0.01612663,0.09124767,0.30912477,0.02409639,0.01807229,0.02409639,no
0.0735987,0.019117,0.04415011,0.39072848,0.01694915,0.03389831,0.06214689,no
0.03770283,0.03654008,0.06751055,0.66666667,0.03797468,0.01898734,0.09493671,no
0.06289697,0.01214586,0.05469846,0.28611501,0.01960784,0.00490196,0.05882353,no
0.05514158,0.02600601,0.06306306,0.78678679,0.00763359,0.01145038,0.02671756,no
0.01753156,0.05773333,0.02666667,0.3,0,0,0.11111111,yes
0.05061933,0.01666667,0.09055877,0.14450867,0.02666667,0.01333333,0.01333333,yes
0.02875909,0.0191796,0.06208426,0.29711752,0.04477612,0.03731343,0.01492537,yes
0.02034017,0.07456897,0.10344828,0.46551724,0.07407407,0,0.09259259,no
0.05871475,0.02270341,0.08136483,0.63779528,0.05349794,0.02057613,0.04938272,no
0.03255515,0.05690789,0.07894737,1.25657895,0.13089005,0.07329843,0.05235602,no
0.0368426,0.02201018,0.04834606,0.40966921,0.0310559,0.0310559,0.0310559,no
0.03100888,0.04061033,0.02347418,0.46478873,0.02020202,0.01010101,0.02020202,no
0.04706416,0.02778135,0.08681672,0.31832797,0.04040404,0.02020202,0.03030303,yes
0.08004131,0.01393548,0.02580645,0.37903226,0.00425532,0,0.00425532,yes
0.06516822,0.01874187,0.06073753,0.35791757,0.00606061,0,0.04848485,no
0.03315796,0.03188192,0.06642066,0.35424354,0,0,0.01041667,yes
0.05106533,0.0297931,0.04137931,0.72068966,0.11961722,0.06220096,0.03349282,no
0.05556333,0.01088161,0.04030227,0.2418136,0.02083333,0.02083333,0.03645833,no
0.09520639,0.01508741,0.02447552,0.42832168,0.06122449,0.0122449,0.02040816,no
0.07674093,0.01210379,0.04207574,0.44880785,0.075,0.025,0.0125,yes
0.037654,0.03976959,0.02304147,0.61751152,0.05970149,0.08208955,0,yes
0.02326185,0.03208178,0.08178439,0.42379182,0.00877193,0,0.01754386,no
0.04781421,0.03082143,0.06428571,0.47142857,0.0530303,0.02272727,0.0530303,no
0.03987548,0.03208178,0.05947955,0.43494424,0.05128205,0.05128205,0.02564103,no
0.04417293,0.03060284,0.03900709,0.68439716,0.03108808,0.01554404,0.0984456,no
0.04461349,0.0397235,0.01382488,0.58986175,0.015625,0.0078125,0.0390625,no
0.05573984,0.00916047,0.04357067,0.09351753,0.03409091,0.05681818,0.02272727,no
0.05184651,0.02,0.04176334,0.40603248,0,0,0.01714286,yes
0.08154803,0.01826271,0.0720339,0.59745763,0.07801418,0.07446809,0.03191489,no
0.04765495,0.02727848,0.01898734,0.60759494,0.02083333,0.00520833,0.09375,no
0.04804469,0.0222739,0.06718346,0.29457364,0.01754386,0.00877193,0.01754386,yes
0.02863872,0.02832237,0.05592105,0.27302632,0.08433735,0.03614458,0.04819277,no
0.07499018,0.01502618,0.03315881,0.47294939,0.04428044,0.00369004,0.01845018,no
0.03552131,0.02425352,0.08450704,0.67042254,0.09663866,0.07142857,0.04201681,no
0.04915361,0.02196429,0.1122449,0.39030612,0,0,0.02614379,yes
0.04112121,0.01610487,0.06367041,0.0917603,0.04081633,0,0,yes
0.02605556,0.05180723,0.18072289,1.18072289,0.0255102,0.04081633,0.02040816,yes
0.03500551,0.03385827,0.04330709,0.37007874,0.0212766,0,0.03191489,no
0.05642773,0.02257218,0.04724409,0.42782152,0.02453988,0,0.01840491,no
0.06988259,0.01738866,0.03036437,0.67004049,0.05740181,0.08459215,0.03021148,no
0.0413055,0.018394,0.03640257,0.23126338,0.01851852,0,0.02777778,no
0.0434622,0.02433428,0.09348442,0.20396601,0,0.01388889,0.06944444,yes
0.08005281,0.01287856,0.08995502,0.47376312,0.00632911,0,0.02531646,no
0.09928618,0.0093573,0.02069717,0.39869281,0.01912568,0.02185792,0.04098361,no
0.02357143,0.13015152,0.09090909,0.46969697,0.06451613,0,0,yes
0.03443865,0.02451429,0.06,0.26857143,0.0106383,0.0106383,0.0106383,yes
0.04031756,0.03312741,0.05405405,0.44787645,0.04310345,0.00862069,0.01724138,yes
0.06428721,0.01392857,0.03409091,0.38961039,0.07083333,0.0375,0.04583333,no
0.02735043,0.10725,0.0375,0.425,0.02941176,0.02941176,0,yes
0.05084431,0.03131387,0.07664234,0.25182482,0.04347826,0,0.02898551,yes
0.05492384,0.03351563,0.078125,0.6953125,0.09550562,0.07865169,0.01123596,yes
0.08438633,0.01115885,0.03385417,0.21354167,0,0,0.04268293,no
0.03143993,0.03185874,0.20817844,0.45724907,0.01626016,0.05691057,0.06504065,no
0.0703125,0.01175583,0.02743484,0.34705075,0.03952569,0.00790514,0.01581028,no
0.04379391,0.02291444,0.02941176,0.3368984,0.06349206,0.01587302,0.06349206,no
0.05038285,0.02604863,0.0212766,0.34346505,0.0619469,0.01769912,0.02654867,no
0.0860395,0.01667315,0.06031128,0.46108949,0.01265823,0.01265823,0.06329114,no
0.02990852,0.10082353,0.03529412,0.36470588,0,0,0,yes
0.04874652,0.01881319,0.06153846,0.57362637,0.06130268,0.01532567,0.01915709,no
0.11626771,0.0119888,0.04061625,0.31652661,0.03097345,0.01327434,0.03539823,no
0.03046171,0.01582255,0.06469501,0.21996303,0,0,0.00840336,yes
0.03424248,0.02488372,0.11046512,0.31976744,0.10909091,0.00909091,0.02727273,yes
0.05436613,0.03787611,0.0619469,0.51327434,0.01724138,0.01724138,0.06034483,no
0.09105667,0.01387358,0.03241491,0.20907618,0.01550388,0.01550388,0,yes
0.07903683,0.030681,0.03942652,0.37275986,0.09615385,0.01923077,0.00961538,yes
0.02808574,0.03754386,0.04824561,0.34210526,0,0,0.01282051,yes
0.04342635,0.02941581,0.12714777,0.27147766,0,0.01265823,0.02531646,yes
0.03594316,0.02211886,0.06459948,0.3126615,0.03305785,0.00826446,0.03305785,no
0.09490691,0.00963923,0.04847802,0.24351747,0.01388889,0,0.01388889,no
0.04229188,0.01123522,0.08672799,0.11169514,0.02352941,0.02352941,0.04705882,yes
0.05688494,0.02153652,0.04785894,0.3929471,0.04487179,0,0.02564103,no
0.10569327,0.02203608,0.02061856,0.55927835,0.02304147,0.03686636,0.00921659,no
0.06640405,0.02415254,0.05649718,0.40960452,0.04827586,0.0137931,0.04137931,no
0.04251888,0.01474138,0.08103448,0.18275862,0.05660377,0.03773585,0.0754717,no
0.05302478,0.02938144,0.06185567,0.12371134,0,0,0,yes
0.03536506,0.03940092,0.00921659,0.35483871,0.02597403,0.01298701,0.03896104,no
0.02620366,0.0347561,0.11382114,0.35365854,0.05747126,0.01149425,0.01149425,yes
0.04861298,0.02368421,0.08864266,0.54293629,0.01530612,0.01020408,0.01020408,no
0.05650548,0.02018913,0.03309693,0.37825059,0,0.00625,0.05625,no
0.05589234,0.01852495,0.0802603,0.26898048,0,0.01612903,0.00806452,no
0.05433917,0.03128205,0.12454212,0.56043956,0.11764706,0.08496732,0.01960784,no
0.04185594,0.06620155,0.01550388,0.50387597,0.03076923,0.01538462,0.04615385,no
0.08100219,0.01282282,0.07057057,0.22822823,0.05921053,0.02631579,0.01315789,yes
0.05205629,0.0224147,0.04724409,0.71653543,0.04395604,0.02197802,0.03296703,no
0.04204491,0.02426136,0.07954545,0.43181818,0.03947368,0.03289474,0.05921053,no
0.04211793,0.0812381,0.06666667,0.55238095,0.03448276,0.01724138,0.06896552,no
0.05887507,0.0253869,0.04464286,0.35714286,0.04166667,0.03333333,0.05833333,no
0.07505679,0.01032688,0.02421308,0.16707022,0.03623188,0.00724638,0.03623188,no
0.11062449,0.01250733,0.03225806,0.48093842,0.02743902,0.02134146,0.03658537,no
0.11254263,0.01436027,0.01010101,0.59090909,0.03418803,0.01424501,0.002849,yes
0.03334984,0.04222772,0.02475248,0.11386139,0,0,0,yes
0.04375329,0.03425703,0.02008032,0.61044177,0.05921053,0.04605263,0.03289474,no
0.02937674,0.05763514,0.03378378,1.64864865,0.10655738,0.1147541,0.03278689,no
0.05650777,0.02021327,0.07819905,0.26777251,0.07079646,0.01769912,0,yes
0.04542326,0.0184632,0.07359307,0.33333333,0.01298701,0.03246753,0.1038961,no
0.04178972,0.03014134,0.01766784,0.18374558,0.05769231,0,0,yes
0.03259452,0.03101818,0.11272727,0.49454545,0.05882353,0.02941176,0.06617647,no
0.08120727,0.0175154,0.08418891,0.67351129,0.04878049,0.02743902,0.03353659,no
0.04045085,0.02637771,0.07739938,0.35913313,0.04310345,0.03448276,0.04310345,no
0.07737124,0.01283133,0.09638554,0.34487952,0.02183406,0.01310044,0.02620087,no
0.14250348,0.00925081,0.04017372,0.2616721,0,0,0.01659751,no
0.0565809,0.02028571,0.08095238,0.38809524,0.05521472,0.01840491,0.03680982,no
0.0342195,0.03394422,0.06374502,0.39442231,0.05050505,0.03030303,0,yes
0.03399181,0.04460733,0.08900524,0.2617801,0.08,0.14,0.06,yes
0.08334857,0.01868421,0.01754386,0.41447368,0.01587302,0.01058201,0.02645503,no
0.07872298,0.02143577,0.01511335,0.5138539,0.06862745,0.00980392,0.04901961,no
0.02214627,0.05253086,0.2345679,0.33333333,0.01851852,0,0.01851852,yes
0.04519326,0.03732456,0.09210526,0.90350877,0.16504854,0.0631068,0.03883495,no
0.01194327,0.08864583,0.42708333,0.71875,0.10144928,0.01449275,0.04347826,yes
0.0289236,0.03590717,0.03375527,0.4556962,0.00925926,0.01851852,0.0462963,no
0.06440455,0.02176471,0.03836317,0.4398977,0.05813953,0.04651163,0.02906977,no
0.05446968,0.02242744,0.06860158,0.45382586,0.01744186,0.00581395,0.02906977,no
0.03853411,0.02190722,0.05154639,0.15721649,0.01639344,0,0.04918033,yes
0.02101324,0.11643836,0.05479452,0.23287671,0.23529412,0,0,yes
0.08577701,0.01552102,0.01462523,0.34917733,0.0052356,0.0104712,0.02094241,no
0.05266045,0.04421875,0.03125,0.484375,0.07526882,0.01075269,0.02150538,yes
0.04767442,0.04141463,0.0097561,0.50731707,0.05769231,0,0,yes
0.06012541,0.02604294,0.01533742,0.5797546,0.02645503,0.00529101,0.01587302,no
0.05689604,0.02222513,0.05497382,0.41099476,0.01910828,0.00636943,0.01273885,yes
0.02813017,0.04161765,0.01960784,0.25980392,0,0,0.03773585,yes
0.10137195,0.0106391,0.06892231,0.19548872,0,0.01923077,0.03205128,no
0.01718357,0.06902439,0.18699187,0.38211382,0.0212766,0.0212766,0,yes
0.04355503,0.0572973,0.02027027,0.56756757,0.01190476,0.01190476,0,yes
0.036618,0.02817276,0.17275748,0.44518272,0.00746269,0,0.01492537,no
0.01183754,0.04873563,0.1091954,0.59770115,0.04807692,0.03846154,0,yes
0.07267989,0.01689243,0.06573705,0.43824701,0.02272727,0,0.02272727,no
0.03259141,0.05170732,0.06097561,0.34146341,0.01785714,0,0.03571429,no
0.06715784,0.0178903,0.04852321,0.73417722,0.10344828,0.04597701,0.0316092,no
0.04880512,0.0292069,0.04482759,0.57586207,0.01197605,0.04790419,0.01796407,yes
0.06260382,0.01404643,0.01658375,0.22885572,0.02173913,0.00724638,0.01449275,yes
0.05257534,0.03443089,0.02845528,0.86585366,0.07042254,0.04225352,0.02816901,no
0.06217381,0.03091241,0.03284672,0.47810219,0.00763359,0,0.0610687,no
0.06185914,0.02298913,0.08695652,0.57880435,0.01408451,0.03755869,0.01877934,yes
0.03177888,0.01967442,0.06046512,0.24883721,0.03738318,0.00934579,0.09345794,no
0.02141507,0.04147059,0.08823529,0.49509804,0.05940594,0.00990099,0,yes
0.07202216,0.00986014,0.02680653,0.22610723,0,0.01030928,0.02061856,yes
0.04355541,0.03133333,0.02962963,0.44074074,0.04201681,0.01680672,0.04201681,no
0.05701282,0.01777311,0.0987395,0.25210084,0.06666667,0.00833333,0.01666667,no
0.06842238,0.01558011,0.04235727,0.44935543,0.04508197,0.01229508,0.03278689,no
0.11029589,0.00921483,0.03162486,0.35986914,0.02424242,0.02121212,0.02424242,no
0.0208247,0.0420398,0.039801,0.54726368,0.01818182,0,0.07272727,no
0.03257669,0.02463557,0.09329446,0.32069971,0.04545455,0,0.05454545,no
0.0718934,0.01821121,0.07758621,0.27586207,0.015625,0.0078125,0.0078125,yes
0.0512494,0.02624224,0.01242236,0.45652174,0.01360544,0.02040816,0.01360544,yes
0.05581708,0.03393574,0.02008032,0.4939759,0.06504065,0.03252033,0.01626016,no
0.0241215,0.03477366,0.04938272,0.60493827,0.07482993,0.04081633,0.04761905,no
0.10427887,0.01210904,0.04304161,0.37876614,0.01136364,0.02651515,0.04166667,no
0.05939539,0.01892377,0.06053812,0.3206278,0.01398601,0.03496503,0.00699301,yes
0.03617827,0.02104738,0.09476309,0.44887781,0.05,0.05,0.01111111,yes
0.03182852,0.02870748,0.05102041,0.54081633,0.01257862,0.03144654,0.06918239,no
0.07009804,0.01475524,0.06118881,0.34090909,0.02051282,0.00512821,0.03076923,no
0.06192845,0.02183938,0.04663212,0.49222798,0.08947368,0.05789474,0.03684211,no
0.02725454,0.02577982,0.03975535,0.29969419,0.02040816,0.01020408,0.09183673,no
0.04063003,0.03713656,0.04845815,0.62995595,0.06993007,0.02097902,0.01398601,no
0.05215606,0.02212598,0.08923885,0.4488189,0.05263158,0.00584795,0.01169591,no
0.15758271,0.01023058,0.03033981,0.41990291,0.02312139,0.00289017,0.03757225,no
0.05209274,0.04872832,0.03468208,0.34104046,0.03389831,0.01694915,0.03389831,no
0.03320993,0.02760656,0.10819672,1.0557377,0.06832298,0.05279503,0.03416149,no
0.06101771,0.0103567,0.05658057,0.16236162,0.00757576,0.04545455,0.0530303,no
0.05476384,0.03130112,0.0669145,0.5464684,0.04761905,0.01360544,0.04081633,no
0.07105606,0.01931193,0.01834862,0.50917431,0.09009009,0.00900901,0.01801802,no
0.09145487,0.01842451,0.03719912,0.55142232,0.05555556,0.02380952,0.02777778,no
0.05142232,0.04478723,0.07978723,0.20744681,0,0,0,yes
0.07502459,0.01003576,0.06674613,0.21215733,0.00561798,0.01123596,0,yes
0.07203304,0.01176224,0.04335664,0.4041958,0.03806228,0.02076125,0.02768166,no
0.0626203,0.01723361,0.03893443,0.28278689,0.07246377,0.00724638,0.04347826,no
0.04779594,0.02178756,0.10621762,0.36528497,0.09219858,0.02836879,0.0212766,no
0.03359328,0.05005952,0.02380952,0.44047619,0.13513514,0.04054054,0.05405405,no
0.05155457,0.02584615,0.07384615,0.37846154,0.04065041,0.02439024,0.00813008,yes
0.03216697,0.03206107,0.05725191,0.33587786,0.01136364,0.02272727,0.03409091,no
0.06105169,0.06131387,0.05109489,0.21167883,0.06896552,0,0,yes
0.1049925,0.00857143,0.04795918,0.23571429,0.004329,0.01298701,0.02597403,no
0.07115194,0.01063291,0.0721519,0.26455696,0.0430622,0.0430622,0.01435407,yes
0.10753113,0.01544118,0.03125,0.53125,0.05536332,0.01384083,0.01384083,no
0.02793626,0.05915493,0.04225352,0.66901408,0.05263158,0.04210526,0.01052632,yes
0.08505193,0.01486726,0.02300885,0.46725664,0.04166667,0.01893939,0.01893939,no
0.05528098,0.02781457,0.04304636,0.44370861,0.02238806,0.01492537,0.01492537,no
0.10503979,0.02118687,0.03030303,0.62878788,0.04016064,0.00803213,0.01606426,no
0.16601003,0.0090507,0.0377562,0.59331176,0.00909091,0.01090909,0.02,no
0.03794858,0.03039855,0.03623188,0.31884058,0,0,0.04545455,no
0.0758979,0.02497024,0.0327381,0.47619048,0.03125,0,0.025,yes
0.13249559,0.00698003,0.04825291,0.27703827,0.00900901,0.01201201,0.03903904,no
0.02670126,0.02630094,0.07210031,1.27586207,0.02211302,0.03194103,0.03439803,no
0.08209214,0.01180028,0.07313643,0.19268636,0.02189781,0.02919708,0.02919708,yes
0.11222806,0.01120321,0.03208556,0.45053476,0.01780415,0.00593472,0.04451039,no
0.04101839,0.0577931,0.04827586,0.16551724,0,0,0,yes
0.02482838,0.03861751,0.13824885,0.40552995,0.03409091,0,0.06818182,yes
0.02570302,0.04148515,0.04950495,0.45049505,0.02197802,0.02197802,0.01098901,yes
0.07446452,0.01883146,0.11235955,0.33483146,0.06711409,0.02684564,0.03355705,no
0.05027035,0.02436047,0.08430233,0.22674419,0.02564103,0.02564103,0.03846154,no
0.04248025,0.02940351,0.02807018,0.38596491,0.01818182,0.02727273,0.07272727,no
0.06442142,0.02246649,0.02949062,0.5924933,0.02714932,0.01809955,0.07239819,no
0.03912555,0.0218799,0.03133159,0.20887728,0.0125,0.0125,0.05,no
0.09024745,0.03379032,0.0483871,0.85080645,0.09952607,0.01421801,0.01421801,no
0.04299394,0.03809091,0.12727273,0.22272727,0.08163265,0,0.02040816,yes
0.04421326,0.03080882,0.14338235,0.46691176,0.04724409,0.05511811,0.01574803,yes
0.07776226,0.00940516,0.09652076,0.18518519,0.04242424,0.03636364,0.07272727,no
0.15015167,0.01409091,0.03535354,0.35521886,0.05687204,0.01421801,0.02369668,no
0.02131819,0.03655022,0,0.10043668,0,0.04347826,0,yes
0.07599941,0.01612717,0.05780347,0.46050096,0.041841,0.0041841,0.0292887,no
0.04569505,0.02202632,0.12631579,0.45263158,0.01162791,0.01162791,0.03488372,no
0.03254827,0.02599379,0.0621118,0.43478261,0.01428571,0.01428571,0.05,yes
0.04739336,0.027,0.07096774,0.32258065,0.09,0.05,0.01,yes
0.07189476,0.01185816,0.02269504,0.3248227,0.02620087,0.01746725,0.02620087,no
0.01428282,0.05929078,0.05673759,0.46099291,0,0.01538462,0.01538462,yes
0.03855983,0.0162963,0.03118908,0.03703704,0,0,0,yes
0.0588527,0.02345506,0.11516854,0.22191011,0.01265823,0.01265823,0.02531646,yes
0.04229432,0.02859589,0.03767123,0.3630137,0.02830189,0.01886792,0,yes
0.0542623,0.01261329,0.10120846,0.16767372,0.05405405,0,0.04504505,no
0.05145326,0.01593511,0.03053435,0.39694656,0.04326923,0.05288462,0.00961538,yes
0.11875923,0.01038557,0.03855721,0.38930348,0.00638978,0.00638978,0.01916933,no
0.02507948,0.11760563,0.01408451,0.45070423,0.03125,0,0.0625,yes
0.04852572,0.02275204,0.02179837,0.26702997,0.04081633,0.01020408,0.01020408,yes
0.05484069,0.04659218,0.01675978,0.68156425,0.07377049,0.03278689,0.02459016,no
0.04349092,0.01861607,0.01785714,0.26339286,0.07627119,0.07627119,0.02542373,no
0.04037756,0.10831169,0.05194805,0.75324675,0.03448276,0.03448276,0.01724138,no
0.05027735,0.01957746,0.0399061,0.48826291,0.02403846,0.01442308,0.07692308,no
0.09403917,0.01908467,0.02059497,0.4576659,0.055,0.04,0.035,no
0.05036374,0.09266667,0.07777778,0.17777778,0,0.0625,0,yes
0.04268663,0.03952607,0.06161137,0.492891,0.00961538,0,0.04807692,no
0.10331384,0.02247978,0.05121294,0.41239892,0.01960784,0.0130719,0.01960784,no
0.03317182,0.09370787,0.02247191,0.24719101,0,0,0,yes
0.0491883,0.01648221,0.07312253,0.18774704,0.02105263,0.02105263,0,yes
0.06860236,0.01196557,0.04017217,0.40172166,0.04285714,0.02857143,0.02142857,no
0.0294586,0.03220077,0.03861004,0.21235521,0.01818182,0,0.03636364,no
0.14627032,0.00792023,0.05033238,0.74358974,0.02681992,0.02426564,0.02298851,no
0.05840733,0.01980998,0.01900238,0.26840855,0.00884956,0,0.00884956,yes
0.02516854,0.07446429,0.00892857,0.75892857,0.07058824,0.05882353,0,yes
0.03603604,0.0425,0.07142857,0.28061224,0.05454545,0.01818182,0.05454545,no
0.08865378,0.01142661,0.04115226,0.20027435,0.04109589,0.01369863,0.03424658,no
0.03420422,0.03073801,0.04059041,0.88560886,0.04166667,0.00416667,0.04166667,no
0.08152866,0.01859375,0.03125,0.609375,0.04395604,0.02197802,0.03296703,no
0.07080955,0.02486567,0.02686567,0.6119403,0.04390244,0.03414634,0.02439024,no
0.04688271,0.02922807,0.04210526,0.41754386,0.05882353,0.02521008,0.03361345,no
0.05294802,0.03051282,0.0952381,0.3956044,0.00925926,0,0.02777778,no
0.08167989,0.03368421,0.02834008,0.53036437,0.04580153,0,0.01526718,no
0.03655685,0.04837209,0.02325581,0.52906977,0.15384615,0.01098901,0.06593407,no
0.15225564,0.00570645,0.03292181,0.26268861,0.01305483,0.0156658,0.02872063,no
0.02724564,0.13,0.046875,0.203125,0,0.15384615,0,yes
0.05354957,0.04754286,0.00571429,0.62285714,0.03669725,0.00917431,0.02752294,no
0.02609603,0.06656,0.024,0.816,0.08823529,0.00980392,0.05882353,no
0.08371041,0.07495495,0.04504505,0.26126126,0.03448276,0,0,yes
0.04773812,0.03961905,0.02857143,0.38095238,0.0125,0.0125,0.025,no
0.02917821,0.05265823,0.03164557,0.43037975,0.05882353,0.01470588,0.01470588,no
0.04157469,0.02454277,0.11504425,0.27433628,0.03225806,0.03225806,0,yes
0.02145866,0.0509816,0.08588957,0.26993865,0.02272727,0.11363636,0.02272727,yes
0.04572437,0.02915789,0.04210526,0.43157895,0.03252033,0.04065041,0.03252033,no
0.07271122,0.01682186,0.05060729,0.36032389,0.03370787,0.00561798,0.06179775,no
0.04017237,0.02875433,0.07266436,0.64359862,0.06989247,0.04301075,0.01075269,yes
0.05679471,0.03021818,0.05090909,0.46545455,0.0546875,0,0.0390625,no
0.06305746,0.02733553,0.05921053,0.59539474,0.06629834,0.03867403,0.03867403,no
0.04950993,0.02109137,0.09137056,0.34263959,0.06666667,0,0.02962963,no
0.03282021,0.01836283,0.03539823,0.28097345,0.11811024,0.03937008,0.06299213,no
0.02476108,0.07280702,0.02631579,0.50877193,0.01724138,0.01724138,0.01724138,yes
0.03340517,0.05354839,0.03870968,1.49677419,0.09482759,0.13362069,0.0387931,no
0.0239644,0.11857143,0.02857143,0.15714286,0,0,0,yes
0.03788033,0.02237197,0.06199461,0.21293801,0.01265823,0,0.02531646,no
0.06022099,0.03807339,0.05963303,0.68348624,0.02684564,0.02684564,0.02684564,no
0.05628163,0.01112752,0.03221477,0.14765101,0.05454545,0.02727273,0.03636364,no
0.134375,0.01071059,0.01679587,1.60465116,0.03220612,0.02012882,0.01207729,no
0.07040931,0.02210667,0.024,1.22133333,0.07641921,0.03056769,0.03930131,no
0.12219812,0.00981065,0.05443787,0.17869822,0.01324503,0.01324503,0.03311258,no
0.05254448,0.01086614,0.01706037,0.1351706,0.03883495,0.10679612,0.00970874,yes
0.05325112,0.04357895,0.04736842,0.63684211,0.04958678,0.01652893,0.03305785,no
0.02290003,0.03478992,0.03781513,0.18067227,0.13953488,0.1627907,0.02325581,yes
0.04216962,0.03078067,0.0669145,0.41635688,0.02678571,0,0.05357143,no
0.10741658,0.00908891,0.04939627,0.20307355,0.01081081,0.01621622,0.04324324,no
0.04310595,0.02787879,0.06397306,0.42760943,0,0.00787402,0,yes
0.09045116,0.01002421,0.04237288,0.4188862,0.05491329,0.01445087,0.02890173,no
0.04453723,0.025875,0.078125,0.571875,0.01092896,0,0.02185792,no
0.02533276,0.02338983,0.07909605,0.15819209,0,0,0.01785714,yes
0.03650601,0.02501511,0.09667674,0.22356495,0.01351351,0,0.08108108,no
0.0765857,0.01821586,0.09030837,0.30396476,0.02898551,0,0.02173913,yes
0.02838102,0.03348178,0.11740891,1.0242915,0.01185771,0.01185771,0.06719368,no
0.04123159,0.02685065,0.02922078,0.49675325,0.08496732,0.02614379,0.03267974,no
0.07210213,0.01663984,0.04225352,0.38229376,0.01578947,0,0.04736842,no
0.02993852,0.03691964,0.0625,0.32142857,0,0,0,yes
0.05884325,0.02356125,0.03418803,0.2962963,0.06730769,0.01923077,0.01923077,yes
0.06763139,0.00740376,0.0519248,0.10205909,0,0.01754386,0,yes
0.05584826,0.01300314,0.05660377,0.23113208,0.04761905,0.04081633,0.02040816,no
0.03172021,0.05294872,0.02564103,0.45512821,0.08450704,0.02816901,0.01408451,yes
0.03293886,0.04946108,0.05389222,0.79640719,0.12781955,0.06766917,0.06015038,no
0.04196985,0.02557276,0.08668731,0.6749226,0.06880734,0.02752294,0.03669725,no
0.03919916,0.0444086,0.03763441,0.89784946,0.13772455,0.04790419,0.02994012,no
0.06895183,0.01585413,0.02303263,0.23800384,0.05645161,0,0.03225806,no
0.01852198,0.08343434,0,0.49494949,0.04081633,0.04081633,0.02040816,yes
0.05563225,0.02047146,0.0719603,0.27543424,0.00900901,0.01801802,0.07207207,no
0.08038414,0.01825221,0.05530973,0.46460177,0.03809524,0,0.03333333,no
0.04825884,0.046875,0.05113636,0.27840909,0.08163265,0,0.06122449,no
0.05324773,0.02925532,0.03546099,0.62411348,0.0625,0.07386364,0.02840909,no
0.1681309,0.00538863,0.02677988,0.25473547,0.01538462,0.01025641,0.02051282,no
0.13733553,0.0123503,0.06886228,0.5,0.05988024,0.0239521,0.01497006,no
0.08641549,0.011,0.05066667,0.188,0.0141844,0.0212766,0.02836879,no
0.0239179,0.02851211,0.06920415,0.22491349,0.01538462,0,0,yes
0.05827457,0.02932384,0.02135231,0.6227758,0.06285714,0.01714286,0.00571429,yes
0.03314435,0.03614035,0.10087719,0.68859649,0.02547771,0,0.01273885,yes
0.07387944,0.01723849,0.02301255,0.47698745,0.0745614,0.02631579,0.02631579,no
0.04050349,0.02535385,0.12307692,0.42153846,0.03649635,0.03649635,0.04379562,no
