@relation 'poor performance'

@attribute ctr real
@attribute cpc real
@attribute cpm real
@attribute cpuv real
@attribute order_rate_uv real
@attribute paid_rate_uv real
@attribute gmv_per_uv real
@attribute roi real

@data
0.15083135,0.01025197,1.54631829,0.04458904,0.02054795,0.01369863,0.08390411,1.88172043
0.07227407,0.02546457,1.84042795,0.06442231,0.02390438,0.01195219,0.13330677,2.06926407
0.03913339,0.02542587,0.99500031,0.05085174,0.04416404,0.03785489,0.27520505,5.41191067
0.15728107,0.01255521,1.97469611,0.01726681,0.01735358,0.01084599,0.09316703,5.39572864
0.05692225,0.01799685,1.0244209,0.03160665,0.01939058,0.01385042,0.09695291,3.06748466
0.17079741,0.01541009,2.63200431,0.02031185,0.01663202,0.01663202,0.15324324,7.54452405
0.16790254,0.0105836,1.77701271,0.01575117,0.02816901,0.01877934,0.17058685,10.83010432
0.18197474,0.00861199,1.56716418,0.01629851,0.01492537,0.0119403,0.08686567,5.32967033
0.06189593,0.02894322,1.79146734,0.05183616,0.04237288,0.02542373,0.34115819,6.58147139
0.08154341,0.01310726,1.06881029,0.05503311,0,0,0,0
0.05945794,0.02764984,1.64400263,0.04404523,0.03517588,0.02512563,0.37959799,8.61836851
0.02775467,0.04332808,1.20255658,0.08103245,0.04719764,0.04129794,0.16351032,2.01783764
0.09963854,0.0176183,1.75546126,0.01739875,0.02492212,0.02336449,0.16465732,9.46374217
0.05934107,0.02378549,1.41145638,0.04542169,0.03614458,0.03012048,0.11813253,2.60079576
0.06322928,0.02053628,1.29849407,0.04617021,0.0212766,0.0212766,0.09067376,1.96390169
0.05336818,0.02126382,1.13481157,0.05137405,0.01908397,0.01145038,0.09740458,1.89598811
0.05689888,0.02420221,1.37707865,0.06436975,0.0210084,0.01680672,0.26071429,4.0502611
0.07316227,0.01709321,1.2505779,0.03618729,0.03010033,0.01672241,0.16648829,4.60073937
0.06021117,0.02352291,1.41634167,0.0248581,0.03171953,0.02671119,0.33258765,13.37944929
0.04994477,0.03023697,1.51017832,0.03922131,0.04098361,0.03483607,0.36434426,9.28944619
0.19573284,0.01113744,2.17996289,0.01942149,0.02479339,0.01101928,0.13451791,6.92624113
0.11130649,0.01135861,1.26428697,0.02513986,0.01398601,0.01048951,0.01807692,0.71905424
0.04344842,0.03977883,1.72832727,0.04048232,0.04501608,0.02411576,0.20435691,5.04805401
0.06972133,0.01703002,1.18735544,0.04491667,0.04583333,0.04166667,0.12854167,2.86178108
0.08214193,0.01371835,1.12685209,0.0372103,0.01287554,0.01287554,0.04858369,1.30565167
0.08960726,0.01204114,1.07897349,0.03280172,0.03017241,0.02155172,0.08383621,2.55584757
0.08175938,0.03363924,2.75032342,0.12884848,0.01818182,0.01818182,0.16721212,1.29774224
0.04522361,0.04814873,2.17745975,0.11397004,0.00374532,0,0,0
0.12165028,0.01470681,1.7890881,0.03437037,0.01851852,0.0037037,0.02651852,0.77155172
0.05133838,0.02561014,1.31478317,0.05591696,0.00692042,0.00346021,0.00885813,0.15841584
0.03428416,0.03660856,1.25509372,0.05214447,0.03611738,0.02031603,0.53819413,10.32121212
0.02816084,0.04038035,1.13714464,0.07651652,0.03303303,0.00600601,0.09048048,1.18249608
0.06544775,0.02220635,1.4533555,0.04126844,0.02359882,0.01474926,0.19879056,4.81701215
0.02604813,0.04163492,1.0845117,0.08196875,0.084375,0.0625,0.2145625,2.61761342
0.04980237,0.03247619,1.6173913,0.04409483,0.0237069,0.02155172,0.32096983,7.27908113
0.03557111,0.07620635,2.71074473,0.24005,0.03,0.03,0.6454,2.68860654
0.05518512,0.02508744,1.38445341,0.02753927,0.04363002,0.03839442,0.16195462,5.88086185
0.08709499,0.0181876,1.58404874,0.03877966,0.01355932,0.01355932,0.10908475,2.81293706
0.15713215,0.00829889,1.30402198,0.01248804,0.01435407,0.01196172,0.0792823,6.348659
0.05310706,0.03335453,1.77136103,0.04435518,0.01057082,0.01057082,0.08399577,1.89370829
0.07856608,0.02688394,2.11216588,0.02034898,0.03249097,0.02527076,0.32362214,15.90360733
0.04798289,0.02517516,1.20797677,0.03585034,0.02721088,0.02040816,0.09659864,2.69449715
0.01960784,0.06724522,1.31853378,0.14512027,0.0137457,0.01030928,0.05587629,0.38503434
0.04521564,0.0291879,1.31974944,0.04954054,0.03243243,0.02702703,0.25986486,5.24549918
0.03436765,0.04251592,1.46117222,0.07063492,0.03439153,0.02910053,0.35338624,5.00299625
0.02436848,0.03834395,0.93438361,0.07548589,0.01253918,0.01253918,0.04592476,0.6083887
0.0849939,0.02326954,1.97776874,0.04517028,0.01857585,0.00928793,0.0996904,2.20699109
0.07504488,0.02974482,2.23219629,0.04072052,0.01965066,0.01528384,0.1019869,2.50455764
0.05774544,0.01593301,0.92005894,0.08612069,0.01724138,0.00862069,0.01224138,0.14214214
0.09612142,0.01628389,1.56523072,0.03426174,0.01006711,0.01006711,0.13020134,3.80019589
0.06194428,0.01271132,0.7873938,0.02951852,0.04074074,0.03333333,0.30774074,10.42534504
0.04926921,0.04334928,2.13578501,0.05650728,0.03118503,0.02494802,0.41654886,7.37159676
0.05646105,0.02835726,1.60108059,0.03882096,0.05240175,0.03275109,0.41532751,10.69853768
0.05907332,0.03030351,1.79012928,0.05085791,0.04021448,0.03485255,0.26686327,5.24723247
0.06964067,0.02346645,1.6342196,0.02195815,0.02092676,0.01494768,0.1684006,7.6691627
0.14057938,0.01119808,1.57421963,0.02190625,0.025,0.01875,0.13434375,6.13266762
0.05851561,0.02282748,1.33576369,0.05475096,0.04597701,0.03448276,0.29333333,5.35759272
0.05889547,0.01605431,0.94552639,0.04240506,0.05907173,0.0464135,0.15320675,3.61293532
0.07324207,0.02883387,2.11185211,0.03281818,0.03272727,0.02727273,0.27492727,8.37728532
0.03733079,0.08538339,3.18742918,0.1310049,0.03676471,0.02205882,0.40936275,3.12478952
0.16456362,0.00835463,1.37486856,0.0131407,0.03015075,0.02512563,0.18396985,14
0.06418538,0.02528754,1.62309033,0.02816726,0.06405694,0.05516014,0.32160142,11.41756159
0.07352941,0.01576,1.15882353,0.02532134,0.02827763,0.02056555,0.09560411,3.77563452
0.17365935,0.009632,1.67268686,0.01246377,0.01449275,0.01656315,0.09590062,7.69435216
0.09491268,0.021376,2.02885345,0.04012012,0.01801802,0.00600601,0.06897898,1.71931138
0.16706763,0.010464,1.74819567,0.01659898,0.0177665,0.0177665,0.12885787,7.76299694
0.03246416,0.070496,2.28859339,0.15245675,0.0449827,0.02768166,0.5799654,3.80413073
0.03985461,0.023616,0.94120648,0.11014925,0.02985075,0.01492537,0.04850746,0.4403794
0.05134314,0.050336,2.58440812,0.11357401,0.03610108,0.02527076,0.35429603,3.11951685
0.05309735,0.01814103,0.9632403,0.06053476,0.01604278,0.00534759,0.02946524,0.48674912
0.04426788,0.02336538,1.03433598,0.03422535,0.03286385,0.02112676,0.15204225,4.44238683
0.10626703,0.00841346,0.89407357,0.02900552,0.03867403,0.03867403,0.22226519,7.66285714
0.10928196,0.013125,1.43432574,0.03756881,0.04587156,0.03211009,0.17334862,4.61416361
0.16153249,0.01105769,1.78617655,0.025,0.01811594,0.01811594,0.17028986,6.8115942
0.06072402,0.03184295,1.93363176,0.06248428,0.02201258,0.01257862,0.21402516,3.42526422
0.04018059,0.04065811,1.63366656,0.09046429,0.04285714,0.02142857,0.10121429,1.11883143
0.0447847,0.02786517,1.24793329,0.054081,0.04361371,0.02803738,0.28124611,5.20046083
0.0214613,0.02428571,0.52120293,0.07921466,0.01570681,0.0052356,0.01575916,0.1989425
0.10221857,0.01099678,1.1240756,0.05385827,0.02362205,0.00787402,0.01834646,0.34064327
0.07473267,0.02921222,2.18310705,0.03441288,0.03030303,0.02272727,0.16340909,4.74848652
0.08091583,0.01827974,1.47912059,0.03015915,0.04244032,0.02917772,0.32572944,10.8003518
0.05844766,0.02207395,1.29017102,0.03356968,0.00488998,0.00244499,0.01555012,0.46321923
0.12699061,0.01567524,1.99060841,0.01616915,0.0199005,0.0199005,0.22784411,14.09128205
0.13926889,0.01037037,1.44427002,0.03188119,0.00990099,0.0049505,0.01391089,0.4363354
0.08511513,0.01689211,1.43777412,0.02479905,0.01654846,0.01182033,0.20534279,8.28026692
0.08591588,0.01874396,1.61040398,0.05464789,0.01877934,0.00938967,0.05882629,1.07646048
0.12854481,0.01657005,2.12999379,0.02409836,0.02107728,0.01405152,0.18196721,7.55102041
0.05597116,0.06743961,3.77467328,0.22276596,0.0212766,0.0212766,0.61058511,2.74092646
0.04983522,0.01733871,0.86407845,0.07026144,0.01960784,0.0130719,0.14078431,2.00372093
0.04960794,0.0193871,0.96175388,0.0509322,0.02118644,0.02118644,0.07957627,1.56239601
0.02122052,0.02608065,0.55344491,0.13254098,0.04098361,0.03278689,0.26655738,2.01113173
0.04570249,0.02422581,1.10717971,0.04768254,0.04444444,0.03174603,0.14031746,2.94274301
0.05985712,0.02706452,1.62000386,0.04415789,0.03421053,0.02105263,0.10781579,2.44159714
0.03176966,0.03788368,1.20355163,0.07764901,0.0397351,0.02317881,0.13403974,1.72622601
0.07211931,0.0166559,1.2012117,0.03669039,0.02135231,0.01779359,0.32071174,8.74102813
0.03984783,0.04276699,1.70417177,0.04596522,0.03826087,0.02608696,0.34826087,7.57661748
0.07396768,0.02278317,1.68521843,0.03647668,0.02849741,0.01036269,0.04984456,1.36647727
0.0261532,0.05954693,1.55734236,0.13834586,0.01879699,0.01503759,0.33537594,2.42418478
0.03608338,0.04737864,1.70958136,0.05775148,0.04536489,0.0295858,0.51658777,8.94501366
0.03737074,0.13095469,4.89387434,0.37817757,0.00934579,0.00934579,0.23686916,0.62634375
0.06136431,0.02179612,1.33750372,0.06150685,0.06392694,0.0456621,0.09447489,1.53600594
0.05307454,0.03779935,2.00618344,0.08684015,0.02230483,0.01858736,0.276171,3.1802226
0.07100115,0.03928687,2.78941312,0.08626335,0.03914591,0.02491103,0.43672598,5.06270627
0.07927534,0.01905997,1.51098548,0.02741259,0.02797203,0.01864802,0.35013986,12.77295918
0.05790165,0.01841167,1.06606607,0.03053763,0.03225806,0.02688172,0.10540323,3.45158451
0.10312552,0.02178282,2.2463647,0.02986667,0.03333333,0.02666667,0.42422222,14.20386905
0.1182672,0.01734198,2.05098716,0.02535545,0.01658768,0.01658768,0.28409953,11.2046729
0.04279373,0.0276175,1.18185601,0.06553846,0.04615385,0.04230769,1.15169231,17.57276995
0.0703615,0.01794165,1.26240164,0.04193182,0.03409091,0.02651515,0.17848485,4.25654923
0.04142886,0.05257699,2.17820453,0.06501002,0.0501002,0.03206413,0.1844489,2.83723798
0.05390529,0.02534846,1.36641622,0.0482716,0.0462963,0.0308642,0.59651235,12.35741688
0.13207547,0.01362013,1.79888508,0.01969484,0.0258216,0.02347418,0.19058685,9.67699642
0.07460337,0.03542208,2.64260627,0.06044321,0.05263158,0.0498615,0.53055402,8.77772686
0.12510154,0.01329545,1.66328188,0.02748322,0.02684564,0.01677852,0.14597315,5.31135531
0.08470847,0.01904221,1.6130363,0.03747604,0.00958466,0.00958466,0.17891374,4.77408355
0.07162823,0.02560976,1.83438155,0.03372591,0.02997859,0.02569593,0.3587152,10.63619048
0.03050747,0.05588618,1.70494568,0.085925,0.0675,0.0525,0.1899,2.21006692
0.06453983,0.02733333,1.76408857,0.03524109,0.03144654,0.0230608,0.20245283,5.74479477
0.03957784,0.03134959,1.24074908,0.07742972,0.03212851,0.02409639,0.3139759,4.05497925
0.06367973,0.0287785,1.83260734,0.05019886,0.02840909,0.02272727,0.24829545,4.94623656
0.11039195,0.02001629,2.20963682,0.03200521,0.015625,0.01302083,0.29039063,9.07323027
0.09763078,0.01278502,1.24821116,0.02315634,0.01769912,0.01474926,0.06047198,2.61146497
0.12110454,0.01107492,1.34122288,0.04223602,0.01863354,0.01863354,0.09583851,2.26911765
0.07942051,0.01172638,0.93131548,0.02758621,0.01532567,0.01532567,0.15777778,5.71944444
0.06109453,0.02087948,1.27562189,0.02682008,0.02719665,0.02301255,0.26324268,9.81513261
0.0816598,0.04387622,3.58292326,0.0639905,0.03087886,0.02375297,0.52752969,8.24387528
0.08696269,0.01967374,1.71088098,0.03173684,0.02105263,0.01842105,0.14807895,4.66583748
0.04103354,0.03814029,1.56503113,0.04771429,0.02040816,0.01632653,0.11808163,2.47476476
0.1623411,0.01042414,1.69226695,0.03057416,0.03349282,0.02392344,0.14875598,4.86541471
0.09310817,0.01135621,1.05735585,0.03188073,0.01376147,0.01376147,0.06614679,2.07482014
0.02617286,0.07678105,2.00957961,0.12236979,0.03125,0.02864583,0.17036458,1.39221111
0.03971963,0.05415033,2.15083074,0.08162562,0.03694581,0.0320197,0.49753695,6.09535305
0.06439394,0.02449346,1.57723064,0.07647959,0.01020408,0.00510204,0.0475,0.62108072
0.06443109,0.03322422,2.14067278,0.04142857,0.0244898,0.0244898,0.23,5.55172414
0.05194695,0.03237316,1.68168679,0.03886051,0.03732809,0.03536346,0.3710609,9.54853387
0.06580506,0.01736498,1.14270328,0.04330612,0.0244898,0.0122449,0.06946939,1.60414703
0.05981986,0.0297545,1.77990993,0.07670886,0.03375527,0.01687764,0.2735443,3.5660066
0.03871009,0.04698854,1.81893056,0.08570149,0.03283582,0.0238806,0.11608955,1.35458029
0.03094611,0.03042553,0.94155186,0.08646512,0.00930233,0.00930233,0.11967442,1.38407746
0.15294118,0.0104419,1.59699625,0.02614754,0.02459016,0.02459016,0.17266393,6.60344828
0.08312925,0.02155483,1.79183673,0.02933185,0.04454343,0.03786192,0.1045657,3.56492027
0.07349934,0.01762684,1.29556117,0.02966942,0.04683196,0.02203857,0.09399449,3.16805942
0.04377781,0.0317541,1.39012487,0.05697059,0.02352941,0.02352941,0.09991176,1.7537429
0.09713376,0.01685246,1.63694268,0.02051896,0.02195609,0.02195609,0.16640719,8.10992218
0.09840297,0.01413115,1.39054686,0.04489583,0.03645833,0.03125,0.16536458,3.68329466
0.04629278,0.06777049,3.13728466,0.195,0.05188679,0.04716981,0.79339623,4.0686986
0.08718022,0.01627869,1.41917965,0.02579221,0.02597403,0.01818182,0.16748052,6.49345418
0.04530576,0.06784893,3.07394733,0.11320548,0.03835616,0.02739726,0.49684932,4.38891578
0.14520744,0.01325123,1.9241774,0.02956044,0.02564103,0.02197802,0.09487179,3.2094176
0.03446129,0.0265353,0.91444092,0.13245902,0.02459016,0.01639344,0.08172131,0.61695545
0.05396544,0.03697865,1.99556934,0.04522088,0.03815261,0.03212851,0.36983936,8.17850799
0.03080581,0.04359606,1.34301179,0.06034091,0.06363636,0.02954545,0.11795455,1.95480226
0.04333594,0.04507389,1.95331958,0.06896985,0.01507538,0.01256281,0.13927136,2.01930783
0.0782877,0.02479475,1.94112354,0.02730561,0.03616637,0.02350814,0.09497288,3.4781457
0.07756974,0.03228243,2.5041396,0.04468182,0.01590909,0.01590909,0.13293182,2.9750763
0.03730932,0.02174056,0.81112541,0.07522727,0.05681818,0.03977273,0.26835227,3.56722054
0.08040201,0.03101974,2.49404919,0.05767584,0.02140673,0.02140673,0.37510703,6.50371156
0.03777336,0.04106908,1.5513171,0.07134286,0.04857143,0.03428571,0.30362857,4.25590709
0.0667545,0.01578947,1.05401845,0.03018868,0.03144654,0.02830189,0.18289308,6.05833333
0.05181082,0.01754934,0.90924585,0.06796178,0.02547771,0.01273885,0.13050955,1.92033739
0.04210526,0.02416118,1.01731302,0.10131034,0.02068966,0.02068966,0.0917931,0.90605854
0.09338043,0.02361842,2.20549839,0.03362998,0.01405152,0.00936768,0.05252927,1.56197772
0.05713212,0.04738487,2.7071979,0.0653288,0.02947846,0.02494331,0.361678,5.53627213
0.05622861,0.02616776,1.47137705,0.03030476,0.0552381,0.03238095,0.144,4.75172847
0.11984205,0.02092257,2.50740375,0.03097561,0.0195122,0.0195122,0.16595122,5.35748031
0.13441098,0.01662273,2.23427812,0.021606,0.01284797,0.01284797,0.17721627,8.20218038
0.09039464,0.04523888,4.0893522,0.05592668,0.02443992,0.02443992,0.31305499,5.5975965
0.12420708,0.01266886,1.57356251,0.02786232,0.00724638,0.00724638,0.01735507,0.62288687
0.08875567,0.02011532,1.78534874,0.02236264,0.02564103,0.01465201,0.23333333,10.43407043
0.04809826,0.01790774,0.86133122,0.06587879,0.06666667,0.06666667,0.47290909,7.17847286
0.09831278,0.01252475,1.23134328,0.03973822,0.0052356,0,0,0
0.05147371,0.0309571,1.5934766,0.05016043,0.04812834,0.04010695,0.25417112,5.06716418
0.08251634,0.01433993,1.18327887,0.03561475,0.0204918,0.00409836,0.07893443,2.21634062
0.06665933,0.01339934,0.89319107,0.03577093,0.01321586,0.00881057,0.05162996,1.44334975
0.07943803,0.02730579,2.16911765,0.03952153,0.01913876,0.01435407,0.21172249,5.35714286
0.0279059,0.04871074,1.35931734,0.07170316,0.0486618,0.03163017,0.19255474,2.68544282
0.07508067,0.01687603,1.26706379,0.03646429,0.03571429,0.01785714,0.40675,11.15475024
0.04772422,0.04029752,1.92316794,0.05888889,0.0410628,0.03864734,0.312343,5.30393765
0.02800407,0.0387438,1.08498426,0.0915625,0.01171875,0.0078125,0.12347656,1.34854949
0.06642512,0.03161983,2.10035134,0.03841365,0.03614458,0.02811245,0.17817269,4.63826451
0.01667265,0.06516556,1.08648246,0.12655949,0.06752412,0.04823151,0.16855305,1.33180894
0.06205054,0.03029801,1.88000822,0.05648148,0.0154321,0.01234568,0.06506173,1.15191257
0.1159977,0.01192053,1.38275399,0.02627737,0.03284672,0.02919708,0.20978102,7.98333333
0.05704032,0.02647351,1.51005761,0.06580247,0.02057613,0.02057613,0.11074074,1.68292683
0.09129383,0.01389073,1.26813785,0.03902326,0.01395349,0.00930233,0.03693023,0.94636472
0.0652973,0.02150662,1.40432432,0.03578512,0.05509642,0.03581267,0.24212121,6.76597383
0.11461699,0.01240464,1.42178293,0.02690647,0.04676259,0.0323741,0.16553957,6.15240642
0.03173517,0.04789386,1.51992,0.08089636,0.05882353,0.0140056,0.05985994,0.73995845
0.09733656,0.0231675,2.25504439,0.02355818,0.03372681,0.02866779,0.50706577,21.52397996
0.05812048,0.02572139,1.49493976,0.0440625,0.04829545,0.04829545,0.51411932,11.66795616
0.04473626,0.04711443,2.10772312,0.06516055,0.01376147,0.00917431,0.07800459,1.19711369
0.08160499,0.02561462,2.0902806,0.05227119,0.03728814,0.02711864,0.14342373,2.74383917
0.04126114,0.0217608,0.89787526,0.05219124,0.05179283,0.04780876,0.16023904,3.07022901
0.04671737,0.01737542,0.81173366,0.04286885,0.03688525,0.03278689,0.15311475,3.57170172
0.15503477,0.00878738,1.3623487,0.025311,0.01913876,0.01913876,0.21392344,8.45179584
0.13598374,0.01571429,2.13688728,0.04614634,0.0097561,0.0097561,0.12073171,2.61627907
0.04423218,0.09229236,4.08229243,0.25369863,0.00456621,0.00456621,0.1652968,0.65154788
0.04872521,0.05151163,2.50991501,0.0951227,0.02760736,0.02453988,0.42368098,4.45404708
0.05896758,0.01607973,0.94818298,0.10297872,0.0106383,0.0106383,0.03585106,0.3481405
0.08762737,0.01431894,1.25473071,0.0260423,0.03021148,0.02114804,0.05930514,2.27726218
0.0513389,0.0333887,1.71413952,0.06242236,0.04968944,0.04968944,0.46475155,7.44527363
0.06971349,0.01271215,0.8862081,0.01366726,0.02146691,0.01073345,0.05887299,4.30759162
0.04888166,0.05645591,2.7596584,0.08677749,0.02557545,0.0230179,0.2686445,3.09578544
0.06231854,0.02843594,1.77208627,0.0697551,0.02857143,0.0122449,0.05493878,0.78759508
0.13652885,0.01153078,1.57428442,0.01630588,0.00705882,0.00705882,0.03042353,1.86580087
0.02990645,0.03863561,1.15545382,0.07122699,0.05828221,0.03680982,0.21699387,3.04651163
0.06608753,0.03339434,2.20694964,0.05132992,0.03580563,0.03324808,0.40659847,7.92127554
0.13418174,0.01524126,2.04509935,0.02217918,0.02179177,0.01937046,0.15467312,6.97379913
0.08413832,0.02301165,1.93616128,0.02760479,0.0259481,0.01596806,0.16530938,5.98843095
0.05091063,0.0190183,0.9682338,0.03640127,0.02229299,0.01273885,0.18353503,5.04199475
0.02754354,0.07314476,2.01466544,0.07992727,0.05272727,0.04727273,0.58038182,7.26137398
0.07569068,0.0208,1.57436609,0.032,0.01538462,0.01025641,0.11251282,3.51602564
0.09700889,0.01366667,1.3257882,0.02798635,0.02730375,0.00682594,0.07180887,2.56585366
0.07794232,0.01608333,1.25357236,0.03471223,0.02877698,0.02877698,0.21838129,6.29119171
0.18083183,0.01096667,1.98312236,0.03118483,0.02369668,0.01421801,0.05440758,1.74468085
0.04658747,0.04906667,2.28589176,0.06158996,0.02301255,0.01464435,0.17606695,2.85869565
0.05343783,0.01995,1.06608479,0.11621359,0.02912621,0.00970874,0.02514563,0.21637427
0.12305168,0.01286667,1.58326497,0.02150418,0.0362117,0.02506964,0.08013928,3.72668394
0.08884604,0.01095159,0.97300504,0.02666667,0.05691057,0.04878049,0.14105691,5.28963415
0.03917593,0.02130217,0.83453237,0.10905983,0.05128205,0.02564103,0.09076923,0.8322884
0.09283943,0.02045075,1.89863608,0.03293011,0.01344086,0.00806452,0.15572581,4.72897959
0.1002175,0.01131886,1.13434834,0.02438849,0.01079137,0.00719424,0.08553957,3.50737463
0.03068176,0.02614357,0.80213082,0.08464865,0.00540541,0,0,0
0.08002672,0.01823038,1.45891784,0.02410596,0.03532009,0.03311258,0.26655629,11.05769231
0.0852216,0.02279264,1.94242554,0.0354026,0.01558442,0.01558442,0.29137662,8.23037417
0.04054512,0.04075251,1.65231541,0.05844125,0.03597122,0.0263789,0.35366906,6.05170291
0.0550138,0.03757525,2.06715731,0.04595092,0.04907975,0.03067485,0.10388548,2.26079217
0.04296286,0.02998328,1.28816725,0.05765273,0.03536977,0.02250804,0.2581672,4.47796988
0.06348869,0.01683946,1.06911562,0.0610303,0.03030303,0.01212121,0.0489697,0.80238332
0.01553005,0.03506689,0.54459045,0.07913208,0.04528302,0.03018868,0.294,3.71530758
0.04446927,0.03974874,1.76759777,0.06958944,0.04692082,0.03519062,0.32683284,4.6965866
0.06083147,0.03634841,2.21112696,0.05241546,0.03623188,0.02415459,0.49229469,9.3921659
0.14560976,0.02318258,3.37560976,0.05364341,0.01162791,0.00387597,0.08410853,1.56791908
0.06318798,0.02165829,1.36854361,0.03673295,0.05397727,0.03977273,0.32826705,8.93658159
0.05382948,0.05748322,3.09429191,0.27629032,0,0,0,0
0.02990317,0.0291443,0.8715067,0.072375,0.0375,0.025,0.101625,1.40414508
0.04725973,0.03218487,1.52104845,0.03807157,0.02186879,0.01590457,0.15417495,4.04960836
0.07272061,0.01611765,1.17208506,0.0269382,0.02808989,0.02247191,0.11199438,4.15745568
0.12856525,0.01228571,1.57951599,0.02112717,0.03757225,0.02890173,0.16514451,7.81668947
0.06714818,0.03248739,2.18146936,0.0734981,0.01901141,0.01140684,0.06828897,0.92912571
0.14026403,0.01695798,2.378595,0.02419664,0.01918465,0.01918465,0.09038369,3.73538157
0.16865079,0.01198319,2.02097506,0.01161238,0.03257329,0.0276873,0.1330456,11.457223
0.06861954,0.02423529,1.66301465,0.07282828,0.04040404,0.02020202,0.06247475,0.85783634
0.04393738,0.03186555,1.40008861,0.03724951,0.03536346,0.02750491,0.12540275,3.36656118
0.05280909,0.02954622,1.56030887,0.03830065,0.01960784,0.0130719,0.18098039,4.72525597
0.06167081,0.01608403,0.99191542,0.04004184,0.05020921,0.0292887,0.10514644,2.62591432
0.0320769,0.05377104,1.72480829,0.50698413,0.01587302,0,0,0
0.04132461,0.05597643,2.3132044,0.09236111,0.025,0.02222222,0.37680556,4.07969925
0.17961899,0.00951178,1.70849713,0.01652047,0.02923977,0.01754386,0.11008772,6.66371681
0.06466362,0.025,1.61659046,0.04729299,0.02229299,0.02229299,0.33805732,7.14814815
0.12484211,0.00875211,1.09263158,0.02144628,0.00826446,0.00826446,0.05086777,2.37186898
0.1212431,0.01485666,1.80126763,0.02394022,0.01902174,0.01902174,0.17315217,7.23269012
0.11777557,0.01023609,1.20556107,0.02093103,0.01724138,0.01034483,0.03017241,1.44151565
0.08849425,0.02109612,1.86688554,0.03657895,0.01754386,0.01169591,0.43321637,11.84332534
0.10506733,0.0203204,2.13501063,0.03121762,0.00777202,0.00518135,0.10580311,3.38921162
0.14227447,0.01662732,2.36564299,0.01624382,0.02306425,0.0214168,0.2500659,15.39452333
0.06034043,0.03758446,2.2678626,0.04764454,0.02783726,0.02141328,0.2764454,5.80224719
0.01675582,0.11015203,1.84568792,0.50550388,0.00775194,0.00775194,0.9255814,1.83100751
0.04007582,0.04839527,1.9394801,0.08256484,0.02881844,0.02305476,0.34697406,4.20244328
0.03396833,0.03128378,1.06265779,0.0815859,0.00881057,0.00881057,0.03237885,0.39686825
0.12897603,0.0208277,2.68627451,0.02466,0.03,0.022,0.1223,4.9594485
0.04418361,0.03,1.32550837,0.04221429,0.04761905,0.04285714,0.19340476,4.58150028
0.09548471,0.01252542,1.19598641,0.0293254,0.01587302,0.01190476,0.05551587,1.89309878
0.05115755,0.02259322,1.15581375,0.04518644,0.04067797,0.03050847,0.144,3.1867967
0.051016,0.024,1.22438392,0.02404075,0.02886248,0.02207131,0.32629881,13.57274011
0.08169482,0.02625424,2.14483523,0.02703316,0.02268761,0.01919721,0.10485166,3.87863138
0.09415895,0.01928814,1.81615065,0.02336756,0.0513347,0.03080082,0.28527721,12.20826011
0.0651286,0.02342373,1.5255547,0.04653199,0.02693603,0.02356902,0.29205387,6.276411
0.06124144,0.01455932,0.8916338,0.04853107,0.02259887,0.00564972,0.11101695,2.28754366
0.1456839,0.01005093,1.46425921,0.01772455,0.01197605,0.01197605,0.17655689,9.96114865
0.06905041,0.02251273,1.55451348,0.03934718,0.03264095,0.02077151,0.12192878,3.09879336
0.07930524,0.02777589,2.20277366,0.02493902,0.02743902,0.02286585,0.26417683,10.59290954
0.03195876,0.0395416,1.26370049,0.11090476,0.02857143,0.01904762,0.17195238,1.55045084
0.04505814,0.03020374,1.36092411,0.04515228,0.04314721,0.02538071,0.22251269,4.92804947
0.10574506,0.01551783,1.64093357,0.0348855,0.03816794,0.01908397,0.22503817,6.45076586
0.03221924,0.05006791,1.61315027,0.07192683,0.06829268,0.04634146,0.47478049,6.60088165
0.09330371,0.01455782,1.35829895,0.02371191,0.04432133,0.04155125,0.23121884,9.75116822
0.09043371,0.01658163,1.4995386,0.03558394,0.01094891,0.01094891,0.13835766,3.88820513
0.08487298,0.01353741,1.14896074,0.02981273,0.02247191,0.02247191,0.10644195,3.57035176
0.05534118,0.02743197,1.51811765,0.03886747,0.04578313,0.03855422,0.32751807,8.42653441
0.12088816,0.0097449,1.17804276,0.0262844,0.01376147,0.01376147,0.12866972,4.89528796
0.0620777,0.02197279,1.36402027,0.03734104,0.02023121,0.01734104,0.29592486,7.9249226
0.05379399,0.01269165,0.6827346,0.08186813,0.01098901,0,0,0
0.04917072,0.03059625,1.5044396,0.05329377,0.02967359,0.02670623,0.31747774,5.95712695
0.14475956,0.00986371,1.42786683,0.02152416,0.03717472,0.02230483,0.13133829,6.10189983
0.08366591,0.01710392,1.43101482,0.03391892,0.04391892,0.02702703,0.13368243,3.94123506
0.05843122,0.02752981,1.60860044,0.04752941,0.03235294,0.03235294,0.10911765,2.29579208
0.0710303,0.01372014,0.97454545,0.05324503,0.03311258,0.01324503,0.09509934,1.78606965
0.07278599,0.0316041,2.30033536,0.04462651,0.02650602,0.01445783,0.15819277,3.54481641
0.06521255,0.0109215,0.71221901,0.02361624,0.03690037,0.02583026,0.07797048,3.3015625
0.11535433,0.01474403,1.7007874,0.03010453,0.03832753,0.02787456,0.20480836,6.80324074
0.03277588,0.04428328,1.45142346,0.06149289,0.06161137,0.0450237,0.28464455,4.62890173
0.11694273,0.02088737,2.44262622,0.01243902,0.03252033,0.0304878,0.27352642,21.98937908
